Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,tangerang,lebak,serang,pandeglang
My Hotel Cilegon,1029,275000,serang,1,7.6,-6.0476297,106.0688805,0.032836842,178483.3,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
My Hotel Cilegon,1030,275000,serang,1,7.6,-6.0476297,106.0688805,0.032836842,166928.1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
My Hotel Cilegon,1105,275000,serang,1,7.6,-6.0476297,106.0688805,0.032836842,208380,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
My Hotel Cilegon,1106,275000,serang,1,7.6,-6.0476297,106.0688805,0.032836842,208380,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1027,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,174883.3,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1028,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,174883.3,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1029,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,174183.3,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1030,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,162628.1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1031,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,158475,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1103,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,187595,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1104,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,191501.1,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1105,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,204080,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1106,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,204080,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1107,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,207727.5,1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1108,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,193442.5,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Starlet Hotel BSD City Tangerang,1027,275000,tangerang,0,8.1,-6.2888651,106.6512365,0.013724483,304692.4,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Qubika Boutique Hotel,1031,275000,tangerang,3,8.5,-6.2638195,106.6174043,0.017645792,420861.9,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Qubika Boutique Hotel,1101,275000,tangerang,3,8.5,-6.2638195,106.6174043,0.017645792,388325.5,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Qubika Boutique Hotel,1103,275000,tangerang,3,8.5,-6.2638195,106.6174043,0.017645792,365914.1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Qubika Boutique Hotel,1104,275000,tangerang,3,8.5,-6.2638195,106.6174043,0.017645792,379512,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Qubika Boutique Hotel,1105,275000,tangerang,3,8.5,-6.2638195,106.6174043,0.017645792,396208.4,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Qubika Boutique Hotel,1106,275000,tangerang,3,8.5,-6.2638195,106.6174043,0.017645792,439144.8889,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Qubika Boutique Hotel,1107,275000,tangerang,3,8.4,-6.2638195,106.6174043,0.017645792,379432.2222,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Qubika Boutique Hotel,1108,275000,tangerang,3,8.4,-6.2638195,106.6174043,0.017645792,410612,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Hotel Pesona Enasa Merak,1119,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,168672.7,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1120,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,199206.2857,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1121,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,169072.7,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1122,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,169072.7,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1123,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,169072.7,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1124,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,169072.7,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1125,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,169072.7,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1126,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,169372.7,0,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1127,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,173236,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1128,275000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,168436,0,1,1,0,1,1,0,1,1,1,1,0,0,0,1,0
My Hotel Cilegon,1119,275000,serang,1,7.6,-6.0476297,106.0688805,0.032836842,172972.7,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
My Hotel Cilegon,1126,275000,serang,1,7.6,-6.0476297,106.0688805,0.032836842,173672.7,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
My Hotel Cilegon,1127,275000,serang,1,7.6,-6.0476297,106.0688805,0.032836842,177536,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
Qubika Boutique Hotel,1119,275000,tangerang,3,8.4,-6.2638195,106.6174043,0.017645792,405402,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Hotel Wisata Baru,1027,280000,serang,2,8.3,-6.1144747,106.1577697,0.016985577,124422.75,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
Hotel Wisata Baru,1028,280000,serang,2,8.3,-6.1144747,106.1577697,0.016985577,60768.85714,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
Hotel Wisata Baru,1029,280000,serang,2,8.3,-6.1144747,106.1577697,0.016985577,110964.125,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
Hotel Wisata Baru,1030,280000,serang,2,8.3,-6.1144747,106.1577697,0.016985577,96053.66667,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
Hotel Wisata Baru,1031,280000,serang,2,8.3,-6.1144747,106.1577697,0.016985577,147271.3,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
The Lodge Karawaci,1027,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,74494.1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1028,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70504.8,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1031,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,73301.1,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1101,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,74824.5,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1102,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,74824.5,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1103,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,74824.5,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1104,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70293.4,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1107,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70293.4,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1108,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70293.4,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1121,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70293.4,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1122,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70293.4,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1123,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70913.7,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1124,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70293.4,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1125,280000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70913.7,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1128,280000,tangerang,0,8.2,-6.2262984,106.591647,0.005554324,65887.4,0,1,1,1,0,1,0,1,0,1,1,0,1,0,0,0
Starlet Hotel BSD City Tangerang,1122,280500,tangerang,0,8.1,-6.2888651,106.6512365,0.013724483,325928.6,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Starlet Hotel BSD City Tangerang,1105,283500,tangerang,0,8.1,-6.2888651,106.6512365,0.013724483,291409.5,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Starlet Hotel BSD City Tangerang,1106,283500,tangerang,0,8.1,-6.2888651,106.6512365,0.013724483,267531.4,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Starlet Hotel BSD City Tangerang,1107,283500,tangerang,0,8.1,-6.2888651,106.6512365,0.013724483,254241.5,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Starlet Hotel BSD City Tangerang,1108,283500,tangerang,0,8.1,-6.2888651,106.6512365,0.013724483,282390.7,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1027,285001,tangerang,2,8,-6.1408154,106.6309432,0.006459043,115363.5,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1028,285001,tangerang,2,8,-6.1408154,106.6309432,0.006459043,111659.3,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1029,285001,tangerang,2,8,-6.1408154,106.6309432,0.006459043,107659.3,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Bale Ocasa,1102,285001,tangerang,2,8,-6.1408154,106.6309432,0.006459043,117816,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Pranaya Boutique Hotel,1030,286000,tangerang,3,8.6,-6.296223,106.6677592,0.009727024,166449.4,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
Pranaya Boutique Hotel,1031,286000,tangerang,3,8.6,-6.296223,106.6677592,0.009727024,157586.7,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
Pranaya Boutique Hotel,1101,286000,tangerang,3,8.6,-6.296223,106.6677592,0.009727024,212084,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
Pranaya Boutique Hotel,1103,286000,tangerang,3,8.6,-6.296223,106.6677592,0.009727024,197564.8,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
Pranaya Boutique Hotel,1104,286000,tangerang,3,8.6,-6.296223,106.6677592,0.009727024,187424.3,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0
Pranaya Boutique Hotel,1106,286000,tangerang,3,8.6,-6.296223,106.6677592,0.009727024,197279.3,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0
Hotel Permata Mulia,1027,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,200602.7778,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1028,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,234113.4444,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1029,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,213894.1111,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1030,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,189383.5556,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1031,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,183376.6,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1101,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,140570.5,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1102,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,211989.1429,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1103,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,153346.1429,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1104,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,208515.7143,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1105,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,161846.1429,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1106,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,218552.75,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1107,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,226467.5,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1108,290000,tangerang,1,8,-6.189388,106.6370244,0.017566825,194637.6667,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1119,290000,tangerang,1,8,-6.189388,106.6370244,0.017801402,122617.1429,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1121,290000,tangerang,1,8,-6.189388,106.6370244,0.017801402,157722.8889,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1122,290000,tangerang,1,8,-6.189388,106.6370244,0.017801402,115884.7143,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1123,290000,tangerang,1,8,-6.189388,106.6370244,0.017801402,115884.7143,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1124,290000,tangerang,1,8,-6.189388,106.6370244,0.017801402,151966,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1125,290000,tangerang,1,8,-6.189388,106.6370244,0.017801402,205849.2222,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1126,290000,tangerang,1,8,-6.189388,106.6370244,0.017801402,102961.625,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1127,290000,tangerang,1,8,-6.189388,106.6370244,0.017801402,169285.9,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Permata Mulia,1128,290000,tangerang,1,8,-6.189388,106.6370244,0.017801402,153250.6,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
OYO 1551 Studento Guest House,1119,292325,tangerang,0,7.8,-6.2956261,106.641442,0.016327508,284286.2222,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1029,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,192433.2222,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1030,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,167922.6667,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1031,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,163811.8,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1105,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,137761.25,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1106,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,190009.8889,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1107,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,197600.7778,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1119,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,127167.4286,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1120,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,210276.375,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1121,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,160706.4444,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1126,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,107255.625,0,1,0,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1127,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,171721.1,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Hotel Mentari Pasar Lama,1128,292500,tangerang,2,8.1,-6.1778333,106.6319715,0.014568207,155685.8,0,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0
Sunset View Carita,1030,295000,pandeglang,2,7.7,-6.2940092,105.837079,0.117543787,835998.1111,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1
Hotel Pesona Enasa Merak,1101,295000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,171595,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
Hotel Pesona Enasa Merak,1102,295000,serang,0,7.9,-5.9708993,106.0062821,0.081688332,177892.5556,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1030,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,89387,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1031,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,139771.3,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1101,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,162896.3333,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1102,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,170363.6667,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1103,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,103210.25,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1104,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,98305.875,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1105,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,150451.1111,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1106,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,152264.6667,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1107,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,152264.6667,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1108,295000,serang,3,7,-6.1249389,106.1571309,0.016382175,137538.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1119,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,52118.11111,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1120,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,105668.7778,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1121,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,99940.1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1122,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,49377.88889,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1123,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,54925.125,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1124,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,110489,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1125,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,154096.7778,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1126,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,157155.6667,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1127,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,100292.4,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
D'Gria Hotel Syariah Serang,1128,295000,serang,3,7,-6.1249389,106.1571309,0.027612409,102423.2,0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0
Sunset View Carita,1120,295000,pandeglang,2,7.7,-6.2940092,105.837079,0.117543787,825879.8,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1
Sunset View Carita,1121,295000,pandeglang,2,7.7,-6.2940092,105.837079,0.117543787,458439.8,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1
Sunset View Carita,1127,295000,pandeglang,2,7.7,-6.2940092,105.837079,0.117543787,584232.2857,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,1
OYO 1551 Studento Guest House,1120,295716,tangerang,0,7.8,-6.2956261,106.641442,0.016327508,451251.7,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0
Starlet Hotel BSD City Tangerang,1031,297000,tangerang,0,8.1,-6.2888651,106.6512365,0.013724483,221706.3,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0
Starlet Hotel BSD City Tangerang,1104,297000,tangerang,0,8.1,-6.2888651,106.6512365,0.013724483,235776.6667,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Starlet Hotel BSD City Tangerang,1126,297000,tangerang,0,8.1,-6.2888651,106.6512365,0.013724483,305375.4444,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0
Hotel Wisata Baru,1108,300000,serang,2,8.3,-6.1144747,106.1577697,0.016985577,135038.2,1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0
The Lodge Karawaci,1029,300000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,69927,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1030,300000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,70665.5,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1105,300000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,62960.8,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
The Lodge Karawaci,1106,300000,tangerang,0,8.1,-6.2262984,106.591647,0.005554324,63018.2,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0
M STUDIO KARAWACI,1027,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,76494.1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1028,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,72504.8,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1029,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,69927,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1030,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,70665.5,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1031,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,71301.1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1101,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,72824.5,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1102,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,72824.5,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1103,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,72824.5,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1104,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,68293.4,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1105,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,62960.8,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1106,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,63018.2,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1107,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,68293.4,1,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0
M STUDIO KARAWACI,1108,300000,tangerang,0,8.4,-6.2265658,106.5890579,0.006647533,68293.4,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,0
Siti Hotel Tangerang,1027,300000,tangerang,3,8.2,-6.1700943,106.6169213,0.020226143,113819.9,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Siti Hotel Tangerang,1028,300000,tangerang,3,8.2,-6.1700943,106.6169213,0.020226143,123829.7,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Siti Hotel Tangerang,1029,300000,tangerang,3,8.2,-6.1700943,106.6169213,0.020226143,118579.7,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
Siti Hotel Tangerang,1030,300000,tangerang,3,8.2,-6.1700943,106.6169213,0.020226143,128079.7,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Siti Hotel Tangerang,1031,300000,tangerang,3,8.2,-6.1700943,106.6169213,0.020226143,125679.7,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0
Siti Hotel Tangerang,1101,300000,tangerang,3,8.2,-6.1700943,106.6169213,0.020226143,109911,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0
