Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,karangasem,ogan komering ilir,gianyar,tabanan,buleleng,badung,denpasar,jembrana,bangli,klungkung
Villa Kirani Ubud,1030,385000,gianyar,3,8.7,-8.4782045,115.2695243,0.006926197,247571.7778,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1104,385000,gianyar,3,8.7,-8.4782045,115.2695243,0.006926197,267554,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1105,385000,gianyar,3,8.7,-8.4782045,115.2695243,0.006926197,240609.625,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1107,385000,gianyar,3,8.7,-8.4782045,115.2695243,0.006926197,317041.8889,1,0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1108,385000,gianyar,3,8.7,-8.4782045,115.2695243,0.006926197,317041.8889,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1028,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,130856.625,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1029,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,151172,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1030,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,154655.4,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1031,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,148249.4,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1101,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,120649.4,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1102,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,129449.4,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1103,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,120649.4,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1107,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,129449.4,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1108,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,129449.4,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Swastika Guest House,1119,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,333117.8,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1120,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,383334.625,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1121,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,333117.8,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1122,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,361617.8,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1123,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,361617.8,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1124,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,353470.6667,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1125,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,361617.8,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1126,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,403064.1111,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1127,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,361617.8,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Swastika Guest House,1128,385000,denpasar,3,8.2,-8.686436,115.2623812,0.002293719,373937.8,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Villa Kirani Ubud,1119,385000,gianyar,3,8.8,-8.4782045,115.2695243,0.00720756,436218.2222,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1121,385000,gianyar,3,8.8,-8.4782045,115.2695243,0.00720756,401659.9,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1122,385000,gianyar,3,8.8,-8.4782045,115.2695243,0.00720756,396902.3,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1123,385000,gianyar,3,8.8,-8.4782045,115.2695243,0.00720756,406040.3,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1124,385000,gianyar,3,8.8,-8.4782045,115.2695243,0.00720756,424285.9,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1125,385000,gianyar,3,8.8,-8.4782045,115.2695243,0.00720756,410364.6667,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1126,385000,gianyar,3,8.8,-8.4782045,115.2695243,0.00720756,377750,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1127,385000,gianyar,3,8.8,-8.4782045,115.2695243,0.00720756,387057.5556,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Villa Kirani Ubud,1128,385000,gianyar,3,8.8,-8.4782045,115.2695243,0.00720756,421056.375,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1122,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,98682,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1123,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,99979,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1124,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,106985,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1125,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,102915,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1126,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,80384.22222,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1127,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,88242.77778,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Artha Dewata Homestay,1128,385000,gianyar,3,0,-8.5109756,115.268617,0.002806231,105918.5,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1119,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,152333.4444,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1120,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,152333.4444,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1121,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,149707.1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1122,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,119632.1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1123,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,120929.1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1124,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,127935.1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1125,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,123865.1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1126,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,119795.9,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1127,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,85965.11111,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Alas Petulu Cottage,1128,385000,gianyar,3,8.5,-8.5058917,115.26828,0.004329955,126868.6,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Pering Bungalow,1104,385119,gianyar,0,7.4,-8.5075264,115.2615275,0.003744241,151138.75,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Amnaya Resort Kuta,1125,385728,badung,4,9,-8.7299278,115.1700662,0.002540819,171461.5,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Samsara Inn,1125,386127,badung,2,8,-8.7210967,115.1755262,0.002777532,142265.9,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0
Taksu Sanur Hotel,1027,386840,denpasar,4,8.7,-8.7058382,115.2559493,0.003568909,244770.25,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Taksu Sanur Hotel,1028,386840,denpasar,4,8.7,-8.7058382,115.2559493,0.003568909,244805.5,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Taksu Sanur Hotel,1029,386840,denpasar,4,8.7,-8.7058382,115.2559493,0.003568909,234622.6667,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Taksu Sanur Hotel,1030,386840,denpasar,4,8.7,-8.7058382,115.2559493,0.003568909,213805.4444,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Taksu Sanur Hotel,1031,386840,denpasar,4,8.7,-8.7058382,115.2559493,0.003568909,213805.4444,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Taksu Sanur Hotel,1107,386840,denpasar,4,8.7,-8.7058382,115.2559493,0.003568909,308674.4,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Taksu Sanur Hotel,1108,386840,denpasar,4,8.7,-8.7058382,115.2559493,0.003568909,309924.5,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Taksu Sanur Hotel,1119,386840,denpasar,4,8.7,-8.7058382,115.2559493,0.003568909,261426.2,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Taksu Sanur Hotel,1121,386840,denpasar,4,8.7,-8.7058382,115.2559493,0.003568909,265976.2,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Pering Bungalow,1031,387135,gianyar,0,7.4,-8.5075264,115.2615275,0.003744241,787167.6,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Atanaya Kuta Bali,1105,387200,badung,4,8.6,-8.7035682,115.1805976,0.003306731,98159.1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Atanaya Kuta Bali,1106,387200,badung,4,8.6,-8.7035682,115.1805976,0.003306731,119494.7778,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Fairfield by Marriott Bali Legian,1104,387200,badung,4,8.7,-8.699508,115.1715748,0.002883148,317303.8333,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1027,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,141481.8571,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1028,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,145402.875,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1029,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,157264,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1030,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,148218.1111,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1031,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,148492.5556,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1101,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,153986.125,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1102,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,157309.8889,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1103,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,147543.2222,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1104,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,118974.4444,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1105,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,118974.4444,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1107,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,133498.7778,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1108,388000,badung,3,8.5,-8.8295696,115.1829873,0.027326917,161098.7778,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1119,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,138427.3,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1120,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,157995.3333,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1121,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,143038.4444,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1122,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,131127.75,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1123,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,138199.7,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1124,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,134567.3,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1125,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,144771.1111,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1126,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,161553,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1127,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,150277.875,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Dinar Hills Ungasan,1128,388000,badung,3,8.5,-8.8295696,115.1829873,0.029950581,161413.6667,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Poh Manis Lembongan,1119,388930,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,180602.9,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Poh Manis Lembongan,1120,388930,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,212074.875,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Poh Manis Lembongan,1121,388930,klungkung,3,8.6,-8.6886633,115.451592,0.011008678,180602.9,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1
Camp 308 Co-Working Co-Living,1028,390000,badung,3,0,-8.6482744,115.1242065,0.007170516,131999.5556,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Camp 308 Co-Working Co-Living,1029,390000,badung,3,0,-8.6482744,115.1242065,0.007170516,127272.8,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Camp 308 Co-Working Co-Living,1030,390000,badung,3,0,-8.6482744,115.1242065,0.007170516,131087,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Camp 308 Co-Working Co-Living,1031,390000,badung,3,0,-8.6482744,115.1242065,0.007170516,130585.6,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Camp 308 Co-Working Co-Living,1101,390000,badung,3,0,-8.6482744,115.1242065,0.007170516,142860.5,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Camp 308 Co-Working Co-Living,1102,390000,badung,3,0,-8.6482744,115.1242065,0.007170516,215116.4,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Camp 308 Co-Working Co-Living,1103,390000,badung,3,0,-8.6482744,115.1242065,0.007170516,105984.125,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Seminyak,1101,390000,badung,3,8.7,-8.6902159,115.1731964,0.004785439,162474.3333,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Seminyak,1102,390000,badung,3,8.7,-8.6902159,115.1731964,0.004785439,204607.6667,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Seminyak,1103,390000,badung,3,8.7,-8.6902159,115.1731964,0.004785439,208603.4444,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Seminyak,1104,390000,badung,3,8.7,-8.6902159,115.1731964,0.004785439,190381,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Seminyak,1105,390000,badung,3,8.7,-8.6902159,115.1731964,0.004785439,185299.75,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Seminyak,1106,390000,badung,3,8.7,-8.6902159,115.1731964,0.004785439,211558,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Seminyak,1107,390000,badung,3,8.7,-8.6902159,115.1731964,0.004785439,133746.8,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Santika Seminyak,1108,390000,badung,3,8.7,-8.6902159,115.1731964,0.004785439,146639,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1028,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,177672.1667,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1029,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,152762.625,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1030,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,152762.625,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1031,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,154637.875,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1101,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,202344.6667,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1102,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,208011.3333,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1103,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,208011.3333,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1104,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,248210.2,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1105,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,263368.3,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1106,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,265964.7778,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1107,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,256210.1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1108,390000,badung,1,8.6,-8.7810623,115.2230099,0.005016075,256210.2,1,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"Alam Ubud Culture, Environment Villas & Residences",1102,390000,gianyar,4,8.8,-8.4569277,115.281961,0.02191597,1349370.333,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0
Bloomfield Umalas,1029,390000,badung,3,8.8,-8.6510569,115.1560193,0.010226124,398006.5556,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bloomfield Umalas,1030,390000,badung,3,8.8,-8.6510569,115.1560193,0.010226124,397706.3333,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Bloomfield Umalas,1031,390000,badung,3,8.8,-8.6510569,115.1560193,0.010226124,397706.3333,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Hotel Puri Ayu,1027,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,179510.5556,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1028,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,169132.5,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1029,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,177925,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1030,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,188081.2222,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1031,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,168877.6,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1101,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,181054,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1102,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,181034.7,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1103,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,181030.7,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1104,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,180189.4,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1105,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,177980.5,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1106,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,179171.4,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1107,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,164696.875,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Hotel Puri Ayu,1108,390000,denpasar,3,8.2,-8.6681695,115.2176665,0.005178211,179788.5,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0
Puri Clinton Bali,1119,390000,badung,1,8.6,-8.7810623,115.2230099,0.006884074,277733.1111,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1120,390000,badung,1,8.6,-8.7810623,115.2230099,0.006884074,271215.7778,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1121,390000,badung,1,8.6,-8.7810623,115.2230099,0.006884074,283539.8,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1122,390000,badung,1,8.6,-8.7810623,115.2230099,0.006884074,294039.8,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1123,390000,badung,1,8.6,-8.7810623,115.2230099,0.006884074,277429.9,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1124,390000,badung,1,8.6,-8.7810623,115.2230099,0.006884074,277429.9,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1125,390000,badung,1,8.6,-8.7810623,115.2230099,0.006884074,277429.9,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1126,390000,badung,1,8.6,-8.7810623,115.2230099,0.006884074,348245.6,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
Puri Clinton Bali,1127,390000,badung,1,8.6,-8.7810623,115.2230099,0.006884074,338029.1111,0,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
